Especialidad,Sector,Dia,ceit
6,6,292,2072
1,7,292,3020
2,7,292,3239
3,7,292,3603
4,7,292,3951
5,7,292,3991
6,7,292,4681
1,8,292,2374
2,8,292,2650
3,8,292,2935
4,8,292,3154
5,8,292,3164
6,8,292,3773
1,1,293,2391
2,1,293,2623
3,1,293,2932
4,1,293,3143
5,1,293,3149
6,1,293,3746
1,2,293,1510
2,2,293,1666
3,2,293,1868
4,2,293,1938
5,2,293,1988
6,2,293,2385
1,3,293,1159
2,3,293,1309
3,3,293,1449
4,3,293,1535
5,3,293,1562
6,3,293,1924
1,4,293,4040
2,4,293,4325
3,4,293,4827
4,4,293,5268
5,4,293,5251
6,4,293,5980
1,5,293,2436
2,5,293,2572
3,5,293,2936
4,5,293,3121
5,5,293,3186
6,5,293,3789
1,6,293,1340
2,6,293,1499
3,6,293,1571
4,6,293,1753
5,6,293,1746
6,6,293,2091
1,7,293,2999
2,7,293,3271
3,7,293,3682
4,7,293,3963
5,7,293,3948
6,7,293,4629
1,8,293,2398
2,8,293,2619
3,8,293,2946
4,8,293,3144
5,8,293,3196
6,8,293,3768
1,1,294,2411
2,1,294,2579
3,1,294,2859
4,1,294,3166
5,1,294,3178
6,1,294,3754
1,2,294,1533
2,2,294,1660
3,2,294,1897
4,2,294,1923
5,2,294,1968
6,2,294,2316
1,3,294,1225
2,3,294,1274
3,3,294,1434
4,3,294,1549
5,3,294,1578
6,3,294,1879
1,4,294,4029
2,4,294,4306
3,4,294,4836
4,4,294,5252
5,4,294,5255
6,4,294,5994
1,5,294,2391
2,5,294,2565
3,5,294,2948
4,5,294,3172
5,5,294,3127
6,5,294,3716
1,6,294,1288
2,6,294,1476
3,6,294,1600
4,6,294,1756
5,6,294,1716
6,6,294,2111
1,7,294,3003
2,7,294,3240
3,7,294,3628
4,7,294,3939
5,7,294,3984
6,7,294,4652
1,8,294,2434
2,8,294,2647
3,8,294,2873
4,8,294,3171
5,8,294,3169
6,8,294,3749
1,1,295,2401
2,1,295,2590
3,1,295,2885
4,1,295,3142
5,1,295,3198
6,1,295,3762
1,2,295,1513
2,2,295,1666
3,2,295,1806
4,2,295,1919
5,2,295,1900
6,2,295,2305
1,3,295,1171
2,3,295,1300
3,3,295,1430
4,3,295,1552
5,3,295,1541
6,3,295,1916
1,4,295,4007
2,4,295,4317
3,4,295,4830
4,4,295,5287
5,4,295,5213
6,4,295,6022
1,5,295,2405
2,5,295,2594
3,5,295,2867
4,5,295,3123
5,5,295,3192
6,5,295,3706
1,6,295,1300
2,6,295,1416
3,6,295,1553
4,6,295,1707
5,6,295,1781
6,6,295,2104
1,7,295,3030
2,7,295,3218
3,7,295,3677
4,7,295,3973
5,7,295,3940
6,7,295,4650
1,8,295,2363
2,8,295,2630
3,8,295,2927
4,8,295,3167
5,8,295,3124
6,8,295,3708
1,1,296,2418
2,1,296,2640
3,1,296,2941
4,1,296,3188
5,1,296,3128
6,1,296,3755
1,2,296,1466
2,2,296,1656
3,2,296,1872
4,2,296,1991
5,2,296,1923
6,2,296,2342
1,3,296,1244
2,3,296,1270
3,3,296,1428
4,3,296,1597
5,3,296,1532
6,3,296,1886
1,4,296,4048
2,4,296,4347
3,4,296,4812
4,4,296,5288
5,4,296,5239
6,4,296,6043
1,5,296,2418
2,5,296,2607
3,5,296,2875
4,5,296,3174
5,5,296,3172
6,5,296,3793
1,6,296,1325
2,6,296,1403
3,6,296,1639
4,6,296,1724
5,6,296,1771
6,6,296,2072
1,7,296,2977
2,7,296,3208
3,7,296,3657
4,7,296,3998
5,7,296,3913
6,7,296,4676
1,8,296,2445
2,8,296,2600
3,8,296,2908
4,8,296,3109
5,8,296,3157
6,8,296,3768
1,1,297,2441
2,1,297,2608
3,1,297,2889
4,1,297,3157
5,1,297,3141
6,1,297,3798
1,2,297,1514
2,2,297,1686
3,2,297,1856
4,2,297,1962
5,2,297,1933
6,2,297,2343
1,3,297,1165
2,3,297,1308
3,3,297,1423
4,3,297,1534
5,3,297,1587
6,3,297,1828
1,4,297,4033
2,4,297,4314
3,4,297,4769
4,4,297,5218
5,4,297,5202
6,4,297,5984
1,5,297,2355
2,5,297,2649
3,5,297,2873
4,5,297,3165
5,5,297,3195
6,5,297,3741
1,6,297,1334
2,6,297,1429
3,6,297,1599
4,6,297,1776
5,6,297,1791
6,6,297,2080
1,7,297,3005
2,7,297,3278
3,7,297,3646
4,7,297,3946
5,7,297,3989
6,7,297,4651
1,8,297,2355
2,8,297,2636
3,8,297,2925
4,8,297,3117
5,8,297,3175
6,8,297,3718
1,1,298,2385
2,1,298,2622
3,1,298,2851
4,1,298,3160
5,1,298,3165
6,1,298,3752
1,2,298,1508
2,2,298,1644
3,2,298,1826
4,2,298,1931
5,2,298,1957
6,2,298,2334
1,3,298,1156
2,3,298,1333
3,3,298,1446
4,3,298,1601
5,3,298,1582
6,3,298,1874
1,4,298,4003
2,4,298,4350
3,4,298,4777
4,4,298,5213
5,4,298,5276
6,4,298,5989
1,5,298,2408
2,5,298,2618
3,5,298,2896
4,5,298,3139
5,5,298,3141
6,5,298,3739
1,6,298,1330
2,6,298,1427
3,6,298,1624
4,6,298,1780
5,6,298,1722
6,6,298,2091
1,7,298,3001
2,7,298,3263
3,7,298,3626
4,7,298,3910
5,7,298,3971
6,7,298,4674
1,8,298,2383
2,8,298,2597
3,8,298,2868
4,8,298,3104
5,8,298,3166
6,8,298,3725
1,1,299,2357
2,1,299,2648
3,1,299,2929
4,1,299,3198
5,1,299,3111
6,1,299,3757
1,2,299,1478
2,2,299,1696
3,2,299,1860
4,2,299,1902
5,2,299,1901
6,2,299,2397
1,3,299,1210
2,3,299,1335
3,3,299,1439
4,3,299,1538
5,3,299,1622
6,3,299,1894
1,4,299,4001
2,4,299,4285
3,4,299,4758
4,4,299,5232
5,4,299,5250
6,4,299,5970
1,5,299,2446
2,5,299,2647
3,5,299,2907
4,5,299,3104
5,5,299,3172
6,5,299,3776
1,6,299,1284
2,6,299,1412
3,6,299,1646
4,6,299,1717
5,6,299,1767
6,6,299,2110
1,7,299,2968
2,7,299,3203
3,7,299,3695
4,7,299,3917
5,7,299,3957
6,7,299,4647
1,8,299,2366
2,8,299,2611
3,8,299,2864
4,8,299,3173
5,8,299,3162
6,8,299,3755
1,1,300,2443
2,1,300,2616
3,1,300,2902
4,1,300,3107
5,1,300,3141
6,1,300,3707
1,2,300,1469
2,2,300,1605
3,2,300,1814
4,2,300,1965
5,2,300,1938
6,2,300,2380
1,3,300,1229
2,3,300,1340
3,3,300,1407
4,3,300,1534
5,3,300,1547
6,3,300,1834
1,4,300,3974
2,4,300,4263
3,4,300,4774
4,4,300,5204
5,4,300,5278
6,4,300,5951
1,5,300,2389
2,5,300,2569
3,5,300,2931
4,5,300,3164
5,5,300,3156
6,5,300,3761
1,6,300,1289
2,6,300,1431
3,6,300,1597
4,6,300,1728
5,6,300,1728
6,6,300,2056
1,7,300,3002
2,7,300,3214
3,7,300,3667
4,7,300,3900
5,7,300,3954
6,7,300,4619
1,8,300,2366
2,8,300,2644
3,8,300,2942
4,8,300,3147
5,8,300,3114
6,8,300,3789
1,1,301,2355
2,1,301,2571
3,1,301,2870
4,1,301,3108
5,1,301,3103
6,1,301,3711
1,2,301,1489
2,2,301,1696
3,2,301,1852
4,2,301,1941
5,2,301,1935
6,2,301,2374
1,3,301,1181
2,3,301,1265
3,3,301,1465
4,3,301,1613
5,3,301,1593
6,3,301,1907
1,4,301,4049
2,4,301,4299
3,4,301,4809
4,4,301,5289
5,4,301,5206
6,4,301,6044
1,5,301,2376
2,5,301,2577
3,5,301,2906
4,5,301,3175
5,5,301,3131
6,5,301,3789
1,6,301,1321
2,6,301,1410
3,6,301,1567
4,6,301,1778
5,6,301,1792
6,6,301,2116
1,7,301,2967
2,7,301,3259
3,7,301,3657
4,7,301,3927
5,7,301,3975
6,7,301,4647
1,8,301,2444
2,8,301,2642
3,8,301,2880
4,8,301,3101
5,8,301,3191
6,8,301,3788
1,1,302,2410
2,1,302,2613
3,1,302,2945
4,1,302,3172
5,1,302,3184
6,1,302,3795
1,2,302,1500
2,2,302,1656
3,2,302,1881
4,2,302,1915
5,2,302,1942
6,2,302,2365
1,3,302,1214
2,3,302,1251
3,3,302,1489
4,3,302,1617
5,3,302,1532
6,3,302,1854
1,4,302,3972
2,4,302,4316
3,4,302,4813
4,4,302,5269
5,4,302,5201
6,4,302,5989
1,5,302,2443
2,5,302,2608
3,5,302,2924
4,5,302,3135
5,5,302,3180
6,5,302,3710
1,6,302,1280
2,6,302,1413
3,6,302,1623
4,6,302,1719
5,6,302,1787
6,6,302,2073
1,7,302,2955
2,7,302,3256
3,7,302,3664
4,7,302,3976
5,7,302,3912
6,7,302,4607
1,8,302,2369
2,8,302,2631
3,8,302,2906
4,8,302,3167
5,8,302,3167
6,8,302,3762
1,1,303,2375
2,1,303,2550
3,1,303,2867
4,1,303,3197
5,1,303,3143
6,1,303,3772
1,2,303,1493
2,2,303,1698
3,2,303,1818
4,2,303,1915
5,2,303,1983
6,2,303,2356
1,3,303,1176
2,3,303,1272
3,3,303,1457
4,3,303,1529
5,3,303,1595
6,3,303,1845
1,4,303,3960
2,4,303,4325
3,4,303,4793
4,4,303,5274
5,4,303,5219
6,4,303,5998
1,5,303,2433
2,5,303,2576
3,5,303,2909
4,5,303,3166
5,5,303,3198
6,5,303,3754
1,6,303,1309
2,6,303,1402
3,6,303,1624
4,6,303,1794
5,6,303,1700
6,6,303,2087
1,7,303,2968
2,7,303,3251
3,7,303,3604
4,7,303,3978
5,7,303,3974
6,7,303,4684
1,8,303,2447
2,8,303,2582
3,8,303,2893
4,8,303,3158
5,8,303,3132
6,8,303,3747
1,1,304,2374
2,1,304,2647
3,1,304,2859
4,1,304,3168
5,1,304,3187
6,1,304,3799
1,2,304,1550
2,2,304,1613
3,2,304,1815
4,2,304,1944
5,2,304,1972
6,2,304,2375
1,3,304,1150
2,3,304,1321
3,3,304,1407
4,3,304,1603
5,3,304,1554
6,3,304,1879
1,4,304,3977
2,4,304,4343
3,4,304,4819
4,4,304,5294
5,4,304,5232
6,4,304,6013
1,5,304,2445
2,5,304,2600
3,5,304,2949
4,5,304,3150
5,5,304,3155
6,5,304,3750
1,6,304,1255
2,6,304,1441
3,6,304,1593
4,6,304,1715
5,6,304,1777
6,6,304,2149
1,7,304,3040
2,7,304,3256
3,7,304,3634
4,7,304,3954
5,7,304,3911
6,7,304,4698
1,8,304,2356
2,8,304,2569
3,8,304,2935
4,8,304,3152
5,8,304,3140
6,8,304,3755
1,1,305,2437
2,1,305,2563
3,1,305,2884
4,1,305,3115
5,1,305,3125
6,1,305,3797
1,2,305,1468
2,2,305,1683
3,2,305,1891
4,2,305,1926
5,2,305,1980
6,2,305,2380
1,3,305,1167
2,3,305,1341
3,3,305,1463
4,3,305,1596
5,3,305,1604
6,3,305,1838
1,4,305,4006
2,4,305,4316
3,4,305,4802
4,4,305,5270
5,4,305,5272
6,4,305,5958
1,5,305,2414
2,5,305,2620
3,5,305,2887
4,5,305,3132
5,5,305,3109
6,5,305,3744
1,6,305,1272
2,6,305,1475
3,6,305,1566
4,6,305,1736
5,6,305,1774
6,6,305,2110
1,7,305,3037
2,7,305,3259
3,7,305,3652
4,7,305,3990
5,7,305,3988
6,7,305,4700
1,8,305,2374
2,8,305,2649
3,8,305,2915
4,8,305,3191
5,8,305,3199
6,8,305,3748
1,1,306,2357
2,1,306,2619
3,1,306,2853
4,1,306,3103
5,1,306,3197
6,1,306,3782
1,2,306,1450
2,2,306,1669
3,2,306,1882
4,2,306,1964
5,2,306,1940
6,2,306,2380
1,3,306,1183
2,3,306,1264
3,3,306,1486
4,3,306,1536
5,3,306,1596
6,3,306,1890
1,4,306,3990
2,4,306,4258
3,4,306,4758
4,4,306,5285
5,4,306,5286
6,4,306,6019
1,5,306,2375
2,5,306,2552
3,5,306,2926
4,5,306,3167
5,5,306,3105
6,5,306,3703
1,6,306,1253
2,6,306,1444
3,6,306,1587
4,6,306,1798
5,6,306,1712
6,6,306,2115
1,7,306,3020
2,7,306,3279
3,7,306,3667
4,7,306,3984
5,7,306,3915
6,7,306,4646
1,8,306,2351
2,8,306,2578
3,8,306,2947
4,8,306,3166
5,8,306,3144
6,8,306,3716
1,1,307,2364
2,1,307,2578
3,1,307,2924
4,1,307,3152
5,1,307,3180
6,1,307,3751
1,2,307,1548
2,2,307,1674
3,2,307,1817
4,2,307,1999
5,2,307,1900
6,2,307,2378
1,3,307,1233
2,3,307,1273
3,3,307,1438
4,3,307,1605
5,3,307,1583
6,3,307,1922
1,4,307,3991
2,4,307,4267
3,4,307,4781
4,4,307,5223
5,4,307,5287
6,4,307,6025
1,5,307,2380
2,5,307,2601
3,5,307,2917
4,5,307,3108
5,5,307,3179
6,5,307,3733
1,6,307,1285
2,6,307,1471
3,6,307,1638
4,6,307,1730
5,6,307,1712
6,6,307,2140
1,7,307,2973
2,7,307,3223
3,7,307,3676
4,7,307,3994
5,7,307,3930
6,7,307,4657
1,8,307,2363
2,8,307,2552
3,8,307,2936
4,8,307,3190
5,8,307,3117
6,8,307,3787
1,1,308,2443
2,1,308,2608
3,1,308,2903
4,1,308,3191
5,1,308,3138
6,1,308,3709
1,2,308,1539
2,2,308,1622
3,2,308,1846
4,2,308,1984
5,2,308,1957
6,2,308,2312
1,3,308,1193
2,3,308,1300
3,3,308,1440
4,3,308,1623
5,3,308,1611
6,3,308,1882
1,4,308,4022
2,4,308,4268
3,4,308,4815
4,4,308,5262
5,4,308,5296
6,4,308,6004
1,5,308,2370
2,5,308,2631
3,5,308,2918
4,5,308,3193
5,5,308,3168
6,5,308,3787
1,6,308,1333
2,6,308,1414
3,6,308,1552
4,6,308,1763
5,6,308,1742
6,6,308,2054
1,7,308,2971
2,7,308,3225
3,7,308,3688
4,7,308,3980
5,7,308,3917
6,7,308,4622
1,8,308,2386
2,8,308,2639
3,8,308,2853
4,8,308,3156
5,8,308,3112
6,8,308,3722
1,1,309,2370
2,1,309,2579
3,1,309,2870
4,1,309,3128
5,1,309,3122
6,1,309,3782
1,2,309,1469
2,2,309,1607
3,2,309,1876
4,2,309,1982
5,2,309,1971
6,2,309,2379
1,3,309,1182
2,3,309,1318
3,3,309,1403
4,3,309,1569
5,3,309,1548
6,3,309,1857
1,4,309,3996
2,4,309,4292
3,4,309,4810
4,4,309,5229
5,4,309,5265
6,4,309,5995
1,5,309,2444
2,5,309,2631
3,5,309,2889
4,5,309,3197
5,5,309,3127
6,5,309,3736
1,6,309,1293
2,6,309,1487
3,6,309,1645
4,6,309,1760
5,6,309,1763
6,6,309,2115
1,7,309,2975
2,7,309,3241
3,7,309,3618
4,7,309,3917
5,7,309,3979
6,7,309,4657
1,8,309,2427
2,8,309,2555
3,8,309,2912
4,8,309,3198
5,8,309,3130
6,8,309,3799
1,1,310,2382
2,1,310,2566
3,1,310,2938
4,1,310,3141
5,1,310,3148
6,1,310,3703
1,2,310,1472
2,2,310,1633
3,2,310,1835
4,2,310,1921
5,2,310,1966
6,2,310,2305
1,3,310,1151
2,3,310,1318
3,3,310,1453
4,3,310,1580
5,3,310,1610
6,3,310,1847
1,4,310,3968
2,4,310,4274
3,4,310,4775
4,4,310,5243
5,4,310,5259
6,4,310,5954
1,5,310,2354
2,5,310,2647
3,5,310,2855
4,5,310,3150
5,5,310,3121
6,5,310,3707
1,6,310,1263
2,6,310,1409
3,6,310,1626
4,6,310,1701
5,6,310,1718
6,6,310,2072
1,7,310,3003
2,7,310,3266
3,7,310,3637
4,7,310,3916
5,7,310,3973
6,7,310,4620
1,8,310,2429
2,8,310,2551
3,8,310,2867
4,8,310,3124
5,8,310,3183
6,8,310,3707
1,1,311,2375
2,1,311,2632
3,1,311,2871
4,1,311,3112
5,1,311,3143
6,1,311,3797
1,2,311,1455
2,2,311,1683
3,2,311,1894
4,2,311,1954
5,2,311,1921
6,2,311,2399
1,3,311,1164
2,3,311,1250
3,3,311,1418
4,3,311,1591
5,3,311,1596
6,3,311,1862
1,4,311,4009
2,4,311,4275
3,4,311,4832
4,4,311,5288
5,4,311,5253
6,4,311,5964
1,5,311,2413
2,5,311,2648
3,5,311,2911
4,5,311,3119
5,5,311,3192
6,5,311,3733
1,6,311,1325
2,6,311,1479
3,6,311,1595
4,6,311,1756
5,6,311,1729
6,6,311,2104
1,7,311,2974
2,7,311,3294
3,7,311,3699
4,7,311,3917
5,7,311,3960
6,7,311,4692
1,8,311,2401
2,8,311,2614
3,8,311,2913
4,8,311,3137
5,8,311,3181
6,8,311,3705
1,1,312,2403
2,1,312,2619
3,1,312,2883
4,1,312,3152
5,1,312,3154
6,1,312,3795
1,2,312,1539
2,2,312,1653
3,2,312,1855
4,2,312,1928
5,2,312,1932
6,2,312,2347
1,3,312,1218
2,3,312,1333
3,3,312,1478
4,3,312,1620
5,3,312,1623
6,3,312,1904
1,4,312,3983
2,4,312,4334
3,4,312,4832
4,4,312,5216
5,4,312,5258
6,4,312,5995
1,5,312,2371
2,5,312,2597
3,5,312,2888
4,5,312,3169
5,5,312,3120
6,5,312,3756
1,6,312,1340
2,6,312,1462
3,6,312,1635
4,6,312,1749
5,6,312,1793
6,6,312,2096
1,7,312,2967
2,7,312,3288
3,7,312,3667
4,7,312,3944
5,7,312,3950
6,7,312,4673
1,8,312,2433
2,8,312,2578
3,8,312,2852
4,8,312,3169
5,8,312,3171
6,8,312,3737
1,1,313,2377
2,1,313,2599
3,1,313,2931
4,1,313,3122
5,1,313,3123
6,1,313,3726
1,2,313,1522
2,2,313,1646
3,2,313,1842
4,2,313,1962
5,2,313,1909
6,2,313,2308
1,3,313,1243
2,3,313,1295
3,3,313,1433
4,3,313,1568
5,3,313,1597
6,3,313,1900
1,4,313,4036
2,4,313,4291
3,4,313,4845
4,4,313,5298
5,4,313,5207
6,4,313,6012
1,5,313,2429
2,5,313,2636
3,5,313,2891
4,5,313,3104
5,5,313,3200
6,5,313,3708
1,6,313,1335
2,6,313,1444
3,6,313,1639
4,6,313,1718
5,6,313,1781
6,6,313,2054
1,7,313,3047
2,7,313,3212
3,7,313,3662
4,7,313,3915
5,7,313,3909
6,7,313,4653
1,8,313,2402
2,8,313,2568
3,8,313,2875
4,8,313,3152
5,8,313,3173
6,8,313,3767
1,1,314,2433
2,1,314,2572
3,1,314,2871
4,1,314,3173
5,1,314,3158
6,1,314,3719
1,2,314,1458
2,2,314,1626
3,2,314,1814
4,2,314,1916
5,2,314,1975
6,2,314,2373
1,3,314,1155
2,3,314,1264
3,3,314,1426
4,3,314,1559
5,3,314,1564
6,3,314,1877
1,4,314,4012
2,4,314,4318
3,4,314,4821
4,4,314,5297
5,4,314,5283
6,4,314,5962
1,5,314,2356
2,5,314,2619
3,5,314,2932
4,5,314,3103
5,5,314,3187
6,5,314,3785
1,6,314,1268
2,6,314,1432
3,6,314,1587
4,6,314,1720
5,6,314,1796
6,6,314,2135
1,7,314,3003
2,7,314,3243
3,7,314,3684
4,7,314,3948
5,7,314,3964
6,7,314,4678
1,8,314,2377
2,8,314,2551
3,8,314,2870
4,8,314,3125
5,8,314,3129
6,8,314,3761
1,1,315,2447
2,1,315,2554
3,1,315,2902
4,1,315,3136
5,1,315,3174
6,1,315,3752
1,2,315,1457
2,2,315,1698
3,2,315,1884
4,2,315,1981
5,2,315,1911
6,2,315,2344
1,3,315,1183
2,3,315,1345
3,3,315,1437
4,3,315,1547
5,3,315,1603
6,3,315,1889
1,4,315,4023
2,4,315,4347
3,4,315,4763
4,4,315,5299
5,4,315,5218
6,4,315,6021
1,5,315,2379
2,5,315,2581
3,5,315,2885
4,5,315,3138
5,5,315,3180
6,5,315,3741
1,6,315,1280
2,6,315,1406
3,6,315,1592
4,6,315,1774
5,6,315,1744
6,6,315,2075
1,7,315,3008
2,7,315,3220
3,7,315,3677
4,7,315,3942
5,7,315,3956
6,7,315,4683
1,8,315,2360
2,8,315,2570
3,8,315,2859
4,8,315,3145
5,8,315,3177
6,8,315,3723
1,1,316,2411
2,1,316,2598
3,1,316,2870
4,1,316,3142
5,1,316,3158
6,1,316,3710
1,2,316,1547
2,2,316,1678
3,2,316,1892
4,2,316,1970
5,2,316,1962
6,2,316,2358
1,3,316,1237
2,3,316,1251
3,3,316,1470
4,3,316,1603
5,3,316,1552
6,3,316,1920
1,4,316,4045
2,4,316,4292
3,4,316,4774
4,4,316,5243
5,4,316,5245
6,4,316,6046
1,5,316,2396
2,5,316,2606
3,5,316,2934
4,5,316,3131
5,5,316,3195
6,5,316,3719
1,6,316,1262
2,6,316,1468
3,6,316,1623
4,6,316,1700
5,6,316,1737
6,6,316,2101
1,7,316,3002
2,7,316,3293
3,7,316,3660
4,7,316,3955
5,7,316,3990
6,7,316,4626
1,8,316,2411
2,8,316,2601
3,8,316,2878
4,8,316,3153
5,8,316,3153
6,8,316,3799
1,1,317,2388
2,1,317,2580
3,1,317,2859
4,1,317,3147
5,1,317,3195
6,1,317,3793
1,2,317,1481
2,2,317,1659
3,2,317,1810
4,2,317,1930
5,2,317,1942
6,2,317,2394
1,3,317,1228
2,3,317,1255
3,3,317,1430
4,3,317,1552
5,3,317,1600
6,3,317,1872
1,4,317,3969
2,4,317,4302
3,4,317,4761
4,4,317,5273
5,4,317,5254
6,4,317,5950
1,5,317,2405
2,5,317,2607
3,5,317,2929
4,5,317,3141
5,5,317,3167
6,5,317,3722
1,6,317,1272
2,6,317,1465
3,6,317,1604
4,6,317,1716
5,6,317,1785
6,6,317,2116
1,7,317,2959
2,7,317,3200
3,7,317,3659
4,7,317,3967
5,7,317,3925
6,7,317,4662
1,8,317,2394
2,8,317,2641
3,8,317,2927
4,8,317,3194
5,8,317,3152
6,8,317,3796
1,1,318,2422
2,1,318,2558
3,1,318,2879
4,1,318,3195
5,1,318,3138
6,1,318,3760
1,2,318,1548
2,2,318,1692
3,2,318,1846
4,2,318,1910
5,2,318,1971
6,2,318,2382
1,3,318,1230
2,3,318,1266
3,3,318,1456
4,3,318,1589
5,3,318,1530
6,3,318,1856
1,4,318,3982
2,4,318,4296
3,4,318,4796
4,4,318,5225
5,4,318,5240
6,4,318,5982
1,5,318,2379
2,5,318,2570
3,5,318,2903
4,5,318,3167
5,5,318,3143
6,5,318,3743
1,6,318,1267
2,6,318,1452
3,6,318,1604
4,6,318,1758
5,6,318,1729
6,6,318,2067
1,7,318,3047
2,7,318,3223
3,7,318,3664
4,7,318,3920
5,7,318,3959
6,7,318,4623
1,8,318,2357
2,8,318,2610
3,8,318,2902
4,8,318,3149
5,8,318,3123
6,8,318,3779
1,1,319,2371
2,1,319,2640
3,1,319,2948
4,1,319,3133
5,1,319,3199
6,1,319,3733
1,2,319,1450
2,2,319,1672
3,2,319,1835
4,2,319,1954
5,2,319,1991
6,2,319,2389
1,3,319,1226
2,3,319,1348
3,3,319,1441
4,3,319,1598
5,3,319,1624
6,3,319,1911
1,4,319,4020
2,4,319,4262
3,4,319,4796
4,4,319,5264
5,4,319,5223
6,4,319,6039
1,5,319,2412
2,5,319,2577
3,5,319,2866
4,5,319,3197
5,5,319,3136
6,5,319,3763
1,6,319,1316
2,6,319,1410
3,6,319,1619
4,6,319,1711
5,6,319,1733
6,6,319,2097
1,7,319,2992
2,7,319,3223
3,7,319,3670
4,7,319,3976
5,7,319,3977
6,7,319,4680
1,8,319,2439
2,8,319,2622
3,8,319,2930
4,8,319,3122
5,8,319,3140
6,8,319,3739
1,1,320,2366
2,1,320,2597
3,1,320,2913
4,1,320,3190
5,1,320,3110
6,1,320,3728
1,2,320,1457
2,2,320,1668
3,2,320,1812
4,2,320,1964
5,2,320,1923
6,2,320,2321
1,3,320,1230
2,3,320,1330
3,3,320,1408
4,3,320,1619
5,3,320,1539
6,3,320,1837
1,4,320,4045
2,4,320,4269
3,4,320,4755
4,4,320,5233
5,4,320,5271
6,4,320,5953
1,5,320,2367
2,5,320,2590
3,5,320,2881
4,5,320,3147
5,5,320,3137
6,5,320,3751
1,6,320,1320
2,6,320,1437
3,6,320,1554
4,6,320,1770
5,6,320,1793
6,6,320,2130
1,7,320,2966
2,7,320,3275
3,7,320,3619
4,7,320,3943
5,7,320,3967
6,7,320,4601
1,8,320,2352
2,8,320,2554
3,8,320,2875
4,8,320,3166
5,8,320,3143
6,8,320,3719
1,1,321,2356
2,1,321,2582
3,1,321,2879
4,1,321,3128
5,1,321,3110
6,1,321,3714
1,2,321,1506
2,2,321,1696
3,2,321,1871
4,2,321,1927
5,2,321,1956
6,2,321,2331
1,3,321,1224
2,3,321,1328
3,3,321,1407
4,3,321,1605
5,3,321,1612
6,3,321,1860
1,4,321,3971
2,4,321,4325
3,4,321,4815
4,4,321,5289
5,4,321,5244
6,4,321,6022
1,5,321,2426
2,5,321,2607
3,5,321,2871
4,5,321,3156
5,5,321,3111
6,5,321,3748
1,6,321,1304
2,6,321,1408
3,6,321,1646
4,6,321,1717
5,6,321,1754
6,6,321,2150
1,7,321,2967
2,7,321,3237
3,7,321,3667
4,7,321,3905
5,7,321,3981
6,7,321,4605
1,8,321,2389
2,8,321,2597
3,8,321,2888
4,8,321,3153
5,8,321,3171
6,8,321,3785
1,1,322,2411
2,1,322,2632
3,1,322,2851
4,1,322,3146
5,1,322,3188
6,1,322,3704
1,2,322,1460
2,2,322,1629
3,2,322,1872
4,2,322,1933
5,2,322,1979
6,2,322,2360
1,3,322,1169
2,3,322,1288
3,3,322,1492
4,3,322,1553
5,3,322,1615
6,3,322,1905
1,4,322,4003
2,4,322,4346
3,4,322,4806
4,4,322,5238
5,4,322,5220
6,4,322,6045
1,5,322,2362
2,5,322,2618
3,5,322,2944
4,5,322,3150
5,5,322,3197
6,5,322,3769
1,6,322,1311
2,6,322,1492
3,6,322,1644
4,6,322,1787
5,6,322,1714
6,6,322,2115
1,7,322,3027
2,7,322,3254
3,7,322,3629
4,7,322,3911
5,7,322,3903
6,7,322,4681
1,8,322,2447
2,8,322,2598
3,8,322,2915
4,8,322,3199
5,8,322,3144
6,8,322,3708
1,1,323,2390
2,1,323,2606
3,1,323,2947
4,1,323,3131
5,1,323,3128
6,1,323,3724
1,2,323,1459
2,2,323,1668
3,2,323,1827
4,2,323,1989
5,2,323,1991
6,2,323,2373
1,3,323,1205
2,3,323,1350
3,3,323,1482
4,3,323,1564
5,3,323,1564
6,3,323,1846
1,4,323,3998
2,4,323,4325
3,4,323,4767
4,4,323,5207
5,4,323,5246
6,4,323,5961
1,5,323,2444
2,5,323,2606
3,5,323,2928
4,5,323,3171
5,5,323,3133
6,5,323,3733
1,6,323,1340
2,6,323,1418
3,6,323,1618
4,6,323,1700
5,6,323,1790
6,6,323,2090
1,7,323,2958
2,7,323,3200
3,7,323,3657
4,7,323,4000
5,7,323,3969
6,7,323,4622
1,8,323,2420
2,8,323,2597
3,8,323,2943
4,8,323,3183
5,8,323,3158
6,8,323,3769
1,1,324,2354
2,1,324,2590
3,1,324,2903
4,1,324,3100
5,1,324,3194
6,1,324,3714
1,2,324,1525
2,2,324,1657
3,2,324,1847
4,2,324,1912
5,2,324,1936
6,2,324,2396
1,3,324,1187
2,3,324,1304
3,3,324,1482
4,3,324,1532
5,3,324,1600
6,3,324,1883
1,4,324,3979
2,4,324,4270
3,4,324,4773
4,4,324,5237
5,4,324,5236
6,4,324,5950
1,5,324,2427
2,5,324,2592
3,5,324,2854
4,5,324,3179
5,5,324,3162
6,5,324,3752
1,6,324,1272
2,6,324,1499
3,6,324,1596
4,6,324,1709
5,6,324,1793
6,6,324,2099
1,7,324,3050
2,7,324,3205
3,7,324,3698
4,7,324,3915
5,7,324,3960
6,7,324,4653
1,8,324,2413
2,8,324,2594
3,8,324,2884
4,8,324,3131
5,8,324,3148
6,8,324,3726
1,1,325,2394
2,1,325,2642
3,1,325,2851
4,1,325,3134
